,document_id,text,ner,ner_type,ner_begin,ner_end,sentiment
1387,62835,U strateške projekte uvršteni kamp na Pagu i hotel u Rovinju – narod.hr,Rovinju,LOC,53,60,Sentiment - NEUTR
1388,95268,Na zahtjev bankara i ostalih vjerovnika Grčka ograničava pravo na štrajk?,Grčka,LOC,40,45,Sentiment - NEG
1389,81345,Sada je jasno da se Peking neće zadovoljiti iskaljivanjem bijesa samo riječima! Kineski nosači i ratni brodovi na putu su za Tajvanski tjesnac: ‘Taipei će se morati braniti‘,Tajvanski tjesnac,LOC,125,142,Sentiment - NEUTR
1390,106147,Kina: Sposobnost širenja virusa sve snažnija,Kina,LOC,0,4,Sentiment - NEUTR
1391,85144,Giuliano HSP-ov kandidat na izborima,HSP,ORG,9,12,Sentiment - NEUTR
1392,40070,"Zekanović: Bio sam puno puta na Bleiburgu, nisam nikad vidio to o čemu se govori",Bleiburgu,LOC,32,41,Sentiment - NEUTR
1393,21389,"Severinu bi primili HDSSB, SDP i HNS",HDSSB,ORG,20,25,Sentiment - NEUTR
1394,76136,"Kuda sve ne idu divlje svinje, pitaju se mještani Križišća: 'Najgore je kada dođe krmača s ovim mladima, bojimo se'",Križišća,LOC,50,58,Sentiment - NEUTR
1395,3861,Lošo: Zna se gdje se slavi Oluja; Tabak: Ovakav mimohod nije viđen dugo,Tabak,PER,34,39,Sentiment - NEUTR
1396,1454,"Bomba u NBA ligi! Porzingis u Dallasu, Jordan i Smith u NY...",Porzingis,PER,18,27,Sentiment - POZ
1397,113406,Moskovski sud u četvrtak će razmotriti žalbu Navaljnog na pritvor,Moskovski sud,ORG,0,13,Sentiment - NEUTR
1398,32262,"Ovdje počiva 25-godišnja Iva Bagić: ""Zauvijek ćeš biti blistava zvijezda što sja u našim srcima""",Iva Bagić,PER,25,34,Sentiment - POZ
1399,42845,Bivši vlasnik premierligaša: Otkaz Biliću? Nije on kriv što klub nije ulagao,Biliću,PER,35,41,Sentiment - POZ
1400,2718,"VIDEO Glupo, neodgovorno, opasno... Na A1 kod Bosiljeva pretjecali po zaustavnoj traci",A1,LOC,39,41,Sentiment - NEUTR
1401,38353,Šef njemačke obavještajne službe: Žene i djeca džihadista ISIS-a vraćaju se u Njemačku,ISIS-a,ORG,58,64,Sentiment - NEG
1402,18219,"‘Uvijek sam ju želio vidjeti u ovakvom izdanju’ Princ William oduševljen najnovijom haljinom Kate Middleton, a i ostatak svijeta je!",Kate Middleton,PER,93,107,Sentiment - POZ
1403,42506,"Nevrijeme zahvatilo dijelove Hrvatske. Obilna kiša u Šibeniku, u Zagorju padala tuča",Šibeniku,LOC,53,61,Sentiment - NEUTR
1404,95571,Napoli lako sredio davljenika i ostao na vrhu ljestvice Serie A,Napoli,ORG,0,6,Sentiment - POZ
1405,37623,Međunarodni sud pravde odbio zahtjev Kijeva da zaustavi rusku potporu pobunjenicima,Međunarodni sud pravde,ORG,0,22,Sentiment - NEG
1406,440,Terrence Howard dobio sina: Qirin Love je predivan i snažan,Qirin Love,MISC,28,38,Sentiment - POZ
1407,78493,"Dinamo se nada rekordnoj prodaji, ali potencijalni kupci tako ne misle: evo koliko je Barcelona ponudila za Olma, ne potpiše li novi ugovor klub bi ga mogao poslati na tribine?!",Barcelona,ORG,86,95,Sentiment - NEUTR
1408,48327,Hajduku i Dinamu izmiče još jedan dragulj: Inter želi Roguljića i nudi mu predugovor,Dinamu,ORG,10,16,Sentiment - NEG
1409,64156,Plenković tražio od Stiera da glasuje za IK ili podnese ostavku: Stier odbio i jedno i drugo – narod.hr,Stier,PER,65,70,Sentiment - NEG
1410,19742,PREDSJEDNIK ODRŽAO MOĆAN GOVOR! Došao odati počast žrtvama: 'Hrvatska je obranjena zahvaljujući Odisejima naše povijesti poput Andrije Andabaka' - Dnevno.hr,Hrvatska,LOC,61,69,Sentiment - POZ
1411,2438,Dino Rađa ženi Viktoriji donosi ruže: Čime sam to sve zaslužila?,Dino Rađa,PER,0,9,Sentiment - POZ
1412,116374,Policija podnijela prijavu protiv direktora KK Zadar,KK Zadar,ORG,44,52,Sentiment - NEG
1413,5281,Sjevernokorejski diplomati čekaju da prebjegnu u Južnu Koreju,Južnu Koreju,LOC,49,61,Sentiment - POZ
1414,20500,Krajnović: Damir Kajin je opasan!,Damir Kajin,PER,11,22,Sentiment - NEG
1415,66449,UFC-OVA ZVIJER SE VRAĆA U OKTOGON NAKON SKORO DVIJE GODINE: Dvije žene su ga optužile za htio je...,UFC,ORG,0,3,Sentiment - NEUTR
1416,13899,Državni tajnik Tomislav Mihotić siguran da će most Čiovo biti gotov do sezone,Tomislav Mihotić,PER,15,31,Sentiment - POZ
1417,12101,Hrvatska povela: Čilić u pet setova svladao Lorenzija!,Čilić,PER,17,22,Sentiment - POZ
1418,69695,"Milanović se rukovao s voditeljima, a Kolindi - okrenuo leđa",Milanović,PER,0,9,Sentiment - NEG
1419,119059,Pokupio najbolje gene: Sin Reese Witherspoon i Ryana Phillippea proslavio 18. rođendan,Reese Witherspoon,PER,27,44,Sentiment - POZ
1420,136422,"U Austriji 1.391 novi slučaj zaraze i 'samo' 14 umrlih, od ponedjeljka prijave za testiranje",Austriji,LOC,2,10,Sentiment - NEUTR
1421,47162,UŽIVO SLAVEN - DINAMO 1:2 Luda utakmica. Baturina i Oršić okrenuli u osam minuta,Baturina,PER,41,49,Sentiment - POZ
1422,67202,Topnici pronašli idealnog nasljednika vječnom Francuzu,Francuzu,PER,46,54,Sentiment - POZ
1423,105240,Predsjednica zbog viroze i visoke temperature odgodila posjet Požeško-slavonskoj županiji,Požeško-slavonskoj županiji,LOC,62,89,Sentiment - NEUTR
1424,88940,"Desničari žele podignuti zid u Srbiji, što je sljedeće?",Srbiji,LOC,31,37,Sentiment - NEUTR
1425,123356,"Rusi pojačavaju napade u Luhansku, Ukrajina odlučno: Ništa od primirja!",Luhansku,LOC,25,33,Sentiment - NEUTR
1426,20445,"Glavaš na moru s Kafkinim “Procesom”, a Kramarić u Rovinju dovršava “Nedovršenu demokraciju”",Procesom,MISC,27,35,Sentiment - NEUTR
1427,32206,Grčevita borba za ostanak: Herthi bod kod Eintrachta,Eintrachta,ORG,42,52,Sentiment - NEUTR
1428,13662,Divljak na A3: Po kiši jurio 220 kilometara na sat,A3,LOC,11,13,Sentiment - NEUTR
1429,38584,Kopić i najbolji napadač lige dotukli su Dinamo,Kopić,PER,0,5,Sentiment - POZ
1430,118057,Dalekovod na udaru Hanfe zbog nezakonitosti u objavi informacija o financijskom restrukturiranju,Hanfe,ORG,19,24,Sentiment - NEUTR
1431,87255,Frankie Headfors na ovogodišnjem Knockout festivalu,Knockout festivalu,MISC,33,51,Sentiment - NEUTR
1432,32537,"Što se MUP-a tiče, Sanader može lutati po svijetu do mile volje",MUP,ORG,7,10,Sentiment - NEG
1433,118070,Dalekovod na udaru Hanfe zbog nezakonitosti u objavi informacija o financijskom restrukturiranju,Hanfe,ORG,19,24,Sentiment - NEUTR
1434,36440,Bomba iz UFC-a: U Zagreb stiže legendarni Cigano,UFC-,ORG,9,13,Sentiment - NEUTR
1435,94716,U Pjongjangu veliko slavlje zbog rakete koja može dohvatiti Ameriku,Ameriku,LOC,60,67,Sentiment - NEUTR
1436,87126,Adele u filmu kao Dusty Springfield,Adele,PER,0,5,Sentiment - NEUTR
1437,66196,"Škorina ostavka jednoglasno prihvaćena u DP-u, objašnjeno i zašto je prijavljen Sudu časti – narod.hr",DP-,ORG,41,44,Sentiment - NEUTR
1438,101889,Ovaj je Liverpool jednostavno gubitnička momčad; spasiti ga može osvajanje Lige prvaka,Liverpool,ORG,8,17,Sentiment - NEG
1439,2973,Kaos u Portugalu: Policajci su pucali na nogometnoj utakmici,Portugalu,LOC,7,16,Sentiment - NEG
1440,138980,Dan sjećanja na žrtve Vukovara - Memorijalno groblje,Memorijalno groblje,LOC,33,52,Sentiment - NEUTR
1441,4848,Stravičan zločin u Poljskoj: huligani na smrt izboli mladog igrača!,Poljskoj,LOC,19,27,Sentiment - NEUTR
1442,40075,"Brutalne kritike nakon ispadanja s Eurosonga: ""Pošaljite Nives ili časnu Dijanu""",Dijanu,PER,73,79,Sentiment - POZ
1443,88174,Istospolni parovi nemaju pravo na Svadbeni marš,Svadbeni marš,MISC,34,47,Sentiment - NEUTR
1444,124534,"Koncerti na sv. Mihovilu: Thievery Corporation, 2Cellos, Lado...",sv. Mihovilu,LOC,12,24,Sentiment - NEUTR
1445,16298,"Topnici pobjedom otvorili 2. kolo Premierlige: Ceballos asistirao, Lacazette i Aubameyang zabijali",Lacazette,PER,67,76,Sentiment - POZ
1446,88278,'Kokoška' Une Gunjak ušla na prestižni Sundance,Une Gunjak,PER,10,20,Sentiment - POZ
1447,20984,HDSSB prozvao brodsku vlast,HDSSB,ORG,0,5,Sentiment - NEUTR
1448,89328,Hoće li Leonardo DiCaprio napokon osvojiti Oscara?,Leonardo DiCaprio,PER,8,25,Sentiment - POZ
1449,85143,Giuliano HSP-ov kandidat na izborima,Giuliano,PER,0,8,Sentiment - NEUTR
1450,91598,Z. Marić: HEP će i dalje pozitivno poslovati,HEP,ORG,10,13,Sentiment - POZ
1451,51859,"U SDSS-u POLUDILI ZBOG SPOMEN-PLOČE 'U zgradi suda nikada nije bio logor, vrijeđate srpski narod!'",SDSS,ORG,2,6,Sentiment - NEG
1452,74405,Užas u Slavoniji: U dvije stravične prometne nesreće troje ljudi izgubilo živote!,Slavoniji,LOC,7,16,Sentiment - NEUTR
1453,108748,Stoltenberg: ni Europa ni Amerika ne mogu se same suočiti s budućim izazovima,Amerika,LOC,26,33,Sentiment - NEUTR
1454,5520,Split u sjaju luksuznih plovila i automobila sajma Croatia Boat Showa,Split,LOC,0,5,Sentiment - POZ
1455,2121,Hakijin vodič za seks i koronu: Samo Halid i gulaš za djevojku!,Halid,PER,37,42,Sentiment - POZ
1456,6439,Obersnel negirao tvrdnje kako Rijeka stagnira pod njegovim vodstvom,Rijeka,LOC,30,36,Sentiment - NEG
1457,11767,UKLJUČITE SE UŽIVO: Chat s Lukom Nižetićem!,Lukom Nižetićem,PER,27,42,Sentiment - POZ
1458,2622,"Spartak se narugao, 77 posto navijača je protiv, igrači očajni: Pa, ljudi, kradu nam našu igru!",Spartak,ORG,0,7,Sentiment - NEG
1459,33360,"U Splitu se na snijegu igrao golf, u Metkoviću se u snijegu ""plivalo"", a na Bundeku ledena idila",Splitu,LOC,2,8,Sentiment - NEUTR
1460,3464,Hawking: Umjetna inteligencija mogla bi dokrajčiti ljudsku vrstu,Hawking,PER,0,7,Sentiment - NEUTR
1461,89732,Juratović: Blokiranje Srbije prema EU-u nije pravi put,EU-u,ORG,35,39,Sentiment - NEUTR
1462,120889,Radnička fronta o namještanju natječaja za radno mjesto u KBC-u Rijeka: Pogodovalo se određenom kandidatu,KBC-u Rijeka,ORG,58,70,Sentiment - NEG
1463,97406,Uspjeh premijerke May: parlament prihvatio nacrt zakona o Brexitu,May,PER,18,21,Sentiment - POZ
1464,86923,Bandić nabio Zagrebu minus od 830 milijuna kuna,Zagrebu,LOC,13,20,Sentiment - NEUTR
1465,10548,Šušak: 'Izbjeglicama iz Ukrajine upis na fakultet kao hrvatskim državljanima',Šušak,PER,0,5,Sentiment - NEUTR
1466,6804,Pogledajte kako Busovača čeka utakmicu protiv Argentine!,Argentine,LOC,46,55,Sentiment - NEUTR
1467,54489,"BUDUĆNOST TRANSPORTA U REŽIJI ELONA MUSKA: Ovo je Teslin kamion Semi, uz elektromotore i autopilot brži i efikasniji od klasičnih dizelskih dinosaura",Semi,MISC,64,68,Sentiment - POZ
1468,47463,Fury popljuvao Usika i Joshuu te najavio povratak: Prebio bih obojicu u istoj večeri!,Fury,PER,0,4,Sentiment - NEG
1469,6599,"HEROJSKI OTPOR Ćorić spasio deset meč lopti protiv Đokovića, ali je ipak izgubio meč",Ćorić,PER,15,20,Sentiment - POZ
1470,3995,Teška prometna nesreća kod Novalje: vozač udario u kameni zid i poginuo,Novalje,LOC,27,34,Sentiment - NEUTR
1471,116690,"Kako politički diše Hrvatska? Plenković može mirno spavati, ali Grbin ne; SDP bilježi najlošiji rezultat ikad. Dogodila se i promjena na top listi za najpopularnijeg političara",Plenković,PER,30,39,Sentiment - POZ
1472,120175,"Stjepan Vukadin pokazao svoje najmilije, fanovi su oduševljeni: 'Ima taj prosinac nešto u sebi nešto posebno'",Stjepan Vukadin,PER,0,15,Sentiment - POZ
1473,33257,Najbolji igrač NHL-a vratio se u velikom stilu,NHL,ORG,15,18,Sentiment - NEUTR
1474,62231,Prof. Cipek: Nije fraza kada se kaže da je iznad Hrvatskog sabora samo Bog – narod.hr,Cipek,PER,6,11,Sentiment - NEUTR
1475,89976,Vitomira Lončar prije odlaska u Kinu priprema pionirski pothvat u Hrvatskoj,Vitomira Lončar,PER,0,15,Sentiment - POZ
1476,60396,Bjelica: ‘Nisu nam mogli parirati...Mance? Samo smo on i ja vjerovali‘; Kopić: ‘Oršić mi je rekao da nije dobro‘,Kopić,PER,72,77,Sentiment - NEUTR
1477,9199,MONIQUE BROWN Hrvatska kupnjom F-16 osigurava i strateško partnerstvo od 40-ak godina,MONIQUE BROWN,ORG,0,13,Sentiment - NEUTR
1478,14427,Kosor u Egiptu: Moguća suradnja s lukama Ploče i Rijeka,Egiptu,LOC,8,14,Sentiment - NEUTR
1479,81057,Leipzig svladao Dortmund i pomogao Bayernu: hrvatski reprezentativac Joško Gvardiol asistirao za vodeći pogodak,Bayernu,ORG,35,42,Sentiment - POZ
1480,26562,Pokaz komentirao kumsku vezu s premijerom Plenkovićem - N1,Plenkovićem,PER,42,53,Sentiment - NEG
1481,104532,Marić: Povećanje osnovice od šest posto maksimum je koji Vlada nudi sindikatima,Vlada,ORG,57,62,Sentiment - NEUTR
1482,52552,FOTO: SLAVNI GITARIST GUNSA ODUŠEVLJEN OMOTIMA JUGOSLAVENSKIH PLOČA Pogledajte bizarne fotografije koje Slash dijeli na Instagramu,Slash,PER,104,109,Sentiment - POZ
1483,82824,Još jedan Hrvat u Njemačkoj: Filip Uremović potpisao je ugovor s Herthom,Filip Uremović,PER,29,43,Sentiment - POZ
1484,95077,Pogledajte koje su se dobre stvari dogodile u sjeni pada Agrokora,Agrokora,ORG,57,65,Sentiment - NEG
1485,5009,Putin o odnosima Rusije i SAD-a: Sve je počelo zbog Jugoslavije,Rusije,LOC,17,23,Sentiment - NEUTR
1486,91310,Francuski predsjednik najveći ljubavnik Europe,Europe,LOC,40,46,Sentiment - NEUTR
1487,48506,Clubman postao četvrti član obitelji Mini Morris,Clubman,MISC,0,7,Sentiment - POZ
1488,43423,Horvat otkrio u čemu je bio problem s Hrvatskom u Egiptu,Egiptu,LOC,50,56,Sentiment - NEUTR
1489,110438,Opća Opasnost kao kauboji i Indijanci na Divljem zapadu,Indijanci,PER,28,37,Sentiment - NEUTR
1490,101599,Vođa Sjeverne Koreje na sastanak s Putinom krenuo privatnim vlakom,Sjeverne Koreje,LOC,5,20,Sentiment - NEUTR
1491,5169,Mladi zainteresirani: Crna Gora ponovno uvodi služenje vojnog roka,Crna Gora,LOC,22,31,Sentiment - POZ
1492,25826,Viktor Orban pozvao europske nacionaliste na pobunu - N1,Viktor Orban,PER,0,12,Sentiment - NEG
1493,3698,"Kotromanović: Zakon je jasan, svatko ga mora provoditi, pa i predsjednica",Kotromanović,PER,0,12,Sentiment - NEUTR
1494,35352,Varga: HZZO s 1. siječnjem izlazi iz riznice i postaje izvanproračunski fond,HZZO,ORG,7,11,Sentiment - NEUTR
1495,94156,Novom fotografijom Sandra Perković ostavila sve bez riječi,Sandra Perković,PER,19,34,Sentiment - POZ
1496,98410,Donesena odluka: Bandić će moći sklapati ugovore za javnu rasvjetu bez Skupštine,Skupštine,ORG,71,80,Sentiment - NEUTR
1497,75545,Iz Vlade potvrdili: 'Premijer Plenković će se ponovno testirati na koronavirus',Plenković,PER,30,39,Sentiment - POZ
1498,55613,Antonija Blaće: Slavlje s odgodom,Antonija Blaće,PER,0,14,Sentiment - NEUTR
1499,80646,"Tko je odgovoran za kaos u iznajmljivanju opasnih vodenih skutera: u Marini na jet-skiju nisu smjele biti tri osobe, a Francuskinja kraj Hvara je izazvala sudar zbog prevelike brzine",Francuskinja,PER,119,131,Sentiment - NEG
1500,128381,Kovač Srbiji: Ne miješajte se u naše unutarnje stvari i ne koristite rječnik propalog jugoslavenskog sustava,Srbiji,LOC,6,12,Sentiment - NEG
1501,126266,Alanis Morissette tuži dadilja jer ju je držala zatočenu,Alanis Morissette,PER,0,17,Sentiment - NEG
1502,124526,Bandić sabotira vlastiti grad i svoje sugrađane!,Bandić,PER,0,6,Sentiment - NEG
1503,45324,"VIDEO Dvije žene bacale jaja na Mladićev mural u Beogradu, policija ih odmah odvela",Beogradu,LOC,49,57,Sentiment - NEUTR
1504,60735,"Lokaliziran požar između Barbarige i Peroja, izgorjelo 10 hektara trave",Barbarige,LOC,25,34,Sentiment - NEUTR
1505,23173,Napadi Metalurga trajali su kao beskrajan dan,Metalurga,ORG,7,16,Sentiment - NEUTR
1506,13800,Vukovar: Troje prevarom ukralo milijun i 640 tisuća kuna,Vukovar,LOC,0,7,Sentiment - NEUTR
1507,117909,"[FOTO/VIDEO] Land Rover Defender V8 Bond Edition: Ograničeno izdanje u počast 'No Time To Die', 25. filma o Jamesu Bondu",Land Rover Defender V8 Bond Edition,MISC,13,48,Sentiment - POZ
1508,15594,Koji se novi automobili najviše kupuju u Europi?,Europi,LOC,41,47,Sentiment - NEUTR
1509,80945,Zbog pandemije narastao i broj smrtnih slučajeva od tuberkuloze? Svjetska zdravstvena organizacija je zabrinuta: Unazađene su godine napretka,Svjetska zdravstvena organizacija,ORG,65,98,Sentiment - NEUTR
1510,93153,Čečenski vođa spreman dati ostavku i otići braniti džamiju u Jeruzalemu,Jeruzalemu,LOC,61,71,Sentiment - NEUTR
1511,6066,HRVATSKI DVOBOJ Čilić peti put bolji od Ćorića,Čilić,PER,16,21,Sentiment - POZ
1512,25895,Prosvjed ispred HNK: 'Svi uz Krista protiv komunista' - N1,Krista,PER,29,35,Sentiment - POZ
1513,40487,Englez rekao ženi da ima poklon i da zatvori oči pa je izbo kuhinjskim nožem,Englez,PER,0,6,Sentiment - NEG
1514,14465,Vargas Llosa: Nobel za mir priznanje je svim kineskim disidentima,Vargas Llosa,PER,0,12,Sentiment - NEUTR
1515,114085,Što se to događa u Rijeci? Trener Rožman svojim potezom prema jednom važnom igraču šokirao momčad uoči derbija protiv Hajduka,Rožman,PER,34,40,Sentiment - NEG
1516,139041,Totalni kolaps Hrvatske! Austrija nas izdominirala i odnijela 3:0 pobjedu u Osijeku,Osijeku,LOC,76,83,Sentiment - NEUTR
1517,4878,HLK prijavila Kujundžića Etičkom povjerenstvu zbog izjave o liječnicima,HLK,ORG,0,3,Sentiment - NEUTR
1518,97074,Država spašava bolesnika iz Kutine: Od banaka će otkupiti čak 450 milijuna kuna duga,Kutine,LOC,28,34,Sentiment - NEUTR
1519,1691,Ovim avionom Airbus je šokirao svijet,Airbus,ORG,13,19,Sentiment - POZ
1520,114692,"Island će još pričekati, Španjolska će cijepiti i one od 55 do 65 godina AstraZenecom",Španjolska,LOC,25,35,Sentiment - NEUTR
1521,126209,Vindija preko jeftine Srbije osvaja tržišta Europske unije i Rusije,Europske unije,ORG,44,58,Sentiment - POZ
1522,26834,"Mueller: Podizanje optužnice protiv Trumpa ""nije bila opcija"" - N1",Mueller,PER,0,7,Sentiment - NEUTR
1523,89438,Redovna dionica Adris grupe u fokusu,Adris grupe,ORG,16,27,Sentiment - NEUTR
1524,42388,"VIDEO U Italiji poginuo hrvatski vozač, kamionom se zabio u kolonu",Italiji,LOC,8,15,Sentiment - NEUTR
1525,98772,Servis za streaming glazbe Spotify uskoro stiže i u Hrvatsku,Hrvatsku,LOC,52,60,Sentiment - NEUTR
1526,118558,"Euroliga donosi revolucionarno pravilo nakon kojeg košarka neće biti ista kao prije, u glavnoj ulozi su treneri",Euroliga,ORG,0,8,Sentiment - POZ
1527,126,"Emir se šokira kad sazna za Ferihinu laž, Gundže je trudna",Emir,PER,0,4,Sentiment - NEUTR
1528,108524,Pogledajte kako naglo raste interes Nijemaca za odmor u Hrvatskoj,Nijemaca,PER,36,44,Sentiment - NEUTR
1529,67508,"Sumnjivi paketi poslani nizu veleposlanstva u Melbourneu i Canberri, navodno i hrvatskom",Canberri,LOC,59,67,Sentiment - NEUTR
1530,67761,Aguero hat-trickom srušio rekord legendarnog Alana Shearera,Aguero,PER,0,6,Sentiment - POZ
1531,96254,"'Eskalacija sukoba s Rusijom nepoželjna je za Hrvatsku, Europu i sigurnost sviju nas'",Hrvatsku,LOC,46,54,Sentiment - NEUTR
1532,4083,Miletić: IDS daje povjerenje Milanoviću za sastavljanje nove vlade,IDS,ORG,9,12,Sentiment - POZ
1533,89891,"Grujić opet zablistao, prvi trofej za kapetana Lovrena",Lovrena,PER,47,54,Sentiment - POZ
1534,101550,Komičar Volodimir Zelenskij novi je predsjednik Ukrajine,Volodimir Zelenskij,PER,8,27,Sentiment - NEUTR
1535,40824,"Meksiko tvrdi da se bori protiv narkokartela, ne želi pomoć SAD-a",SAD-,LOC,60,64,Sentiment - NEG
1536,120033,WTA nije uzmaknuo! Ultimatum koji je Kina dobila zbog tenisačice Peng Shuai se obistinio i više nema povratka,Kina,LOC,37,41,Sentiment - NEG
1537,63957,(FOTO) MUP nedaleko od državne granice sa Srbijom otvorio Smještajno-obučni centar – narod.hr,Srbijom,LOC,42,49,Sentiment - NEUTR
1538,88942,"Trijumf fantastične Kubanke, Perković ipak srebrna!",Kubanke,PER,20,27,Sentiment - POZ
1539,45681,Plenković: Milanović je štetočina i to se vidi,Milanović,PER,11,20,Sentiment - NEG
1540,95137,Ugašen požar u napuštenoj zgradi Dalmacijavina,Dalmacijavina,ORG,33,46,Sentiment - NEUTR
1541,99694,Napeto u Saboru: Nema dogovora oko Deklaracije o položaju Hrvata u BiH,Saboru,ORG,9,15,Sentiment - NEG
1542,31620,Maraton lađa na Neretvi oduševio okupljene znatiželjnike,Maraton lađa na,MISC,0,15,Sentiment - POZ
1543,117057,Biden i Merkel se sastaju u Bijeloj kući,Biden,PER,0,5,Sentiment - NEUTR
1544,24102,U Osijeku još uvijek samo 7 pozitivnih – od idućeg tjedna testiranja i u Osijeku!,Osijeku,LOC,2,9,Sentiment - POZ
1545,22912,HSS-ovci u Bruxellesu,Bruxellesu,LOC,11,21,Sentiment - NEUTR
1546,101333,"Gimnastičari otišli na EP; najveća uzdanica je Tin Srbić, ali i drugi mogu do velikih stvari",EP,MISC,23,25,Sentiment - NEUTR
1547,104724,Bradley Cooper sve je raznježio u šetnji s preslatkom kćerkicom Leom,Bradley Cooper,PER,0,14,Sentiment - POZ
1548,5224,"Pavković: Srbi otkrili spomenik krvnicima Vukovara, a Hrvatska šuti",Pavković,PER,0,8,Sentiment - NEUTR
1549,132362,"Kina naoružava Srbiju, Zapad zabrinut: Šalju vojne dronove i drugu opremu",Srbiju,LOC,15,21,Sentiment - NEG
1550,41295,"Patapon je bio originalan, zabavan i zarazan. Patapon 2 je bolji",Patapon 2,MISC,46,55,Sentiment - POZ
